Label,Date,Lat,Lon,X,Y
Unidentified debris,Fri Jan 05 2024 13:00:23 GMT-0600 (Central Standard Time),30.3750294,-88.8425569,981341.4164727784,318219.24927352346
Unidentified debris,Fri Jan 05 2024 13:00:12 GMT-0600 (Central Standard Time),30.3750652,-88.8426484,981312.563694801,318232.2717724931
Building materials,Fri Jan 05 2024 12:59:51 GMT-0600 (Central Standard Time),30.3751012,-88.8428001,981264.7273329323,318245.3686140393
Unidentified debris,Fri Jan 05 2024 12:59:42 GMT-0600 (Central Standard Time),30.3751365,-88.8427373,981284.5318995601,318258.20525817823
Unidentified debris,Fri Jan 05 2024 12:59:35 GMT-0600 (Central Standard Time),30.3751223,-88.8427371,981284.5945394052,318253.04084037466
Unidentified debris,Fri Jan 05 2024 12:59:24 GMT-0600 (Central Standard Time),30.375121,-88.842807,981262.5520726257,318252.56987819023
Unidentified debris,Fri Jan 05 2024 12:59:10 GMT-0600 (Central Standard Time),30.375049,-88.8427874,981268.7305970872,318226.3836082618
Unidentified debris,Fri Jan 05 2024 12:58:58 GMT-0600 (Central Standard Time),30.375037,-88.8427572,981278.2535788881,318222.018522686
Unidentified debris,Fri Jan 05 2024 12:58:48 GMT-0600 (Central Standard Time),30.3750365,-88.8427551,981278.9157831806,318221.8366221054
Unidentified debris,Fri Jan 05 2024 12:58:38 GMT-0600 (Central Standard Time),30.3750364,-88.8427519,981279.9248764232,318221.80016911024
Unidentified debris,Fri Jan 05 2024 12:58:28 GMT-0600 (Central Standard Time),30.3750495,-88.842751,981280.2090807329,318226.5644979004
Unidentified debris,Fri Jan 05 2024 12:58:21 GMT-0600 (Central Standard Time),30.3750666,-88.8427862,981269.1095421402,318232.7845386776
Unidentified debris,Fri Jan 05 2024 12:58:11 GMT-0600 (Central Standard Time),30.3750643,-88.8427274,981287.6516109438,318231.94650725333
Unidentified debris,Fri Jan 05 2024 12:58:04 GMT-0600 (Central Standard Time),30.3751094,-88.8427535,981279.4225355255,318248.34965572925
Unidentified debris,Fri Jan 05 2024 12:57:54 GMT-0600 (Central Standard Time),30.3750824,-88.8427787,981271.4750897923,318238.53065961885
Unidentified debris,Fri Jan 05 2024 12:57:48 GMT-0600 (Central Standard Time),30.3750578,-88.842771,981273.9024813514,318229.5836581311
Unidentified debris,Fri Jan 05 2024 12:57:38 GMT-0600 (Central Standard Time),30.3750641,-88.8427329,981285.9172211994,318231.8739128866
Unidentified debris,Fri Jan 05 2024 12:57:27 GMT-0600 (Central Standard Time),30.3751007,-88.842748,981281.1566555429,318245.1853996609
Unidentified debris,Fri Jan 05 2024 12:56:53 GMT-0600 (Central Standard Time),30.3755528,-88.8436177,981006.9183147157,318409.6339574673
Unidentified debris,Fri Jan 05 2024 12:56:08 GMT-0600 (Central Standard Time),30.3760022,-88.8445996,980697.301311116,318573.1061667283
Unidentified debris,Fri Jan 05 2024 12:55:54 GMT-0600 (Central Standard Time),30.3761322,-88.8449442,980588.6401700145,318620.3969772001
Unidentified debris,Fri Jan 05 2024 12:55:44 GMT-0600 (Central Standard Time),30.3761484,-88.8449484,980587.3163499053,318626.2889084981
Unidentified debris,Fri Jan 05 2024 12:55:35 GMT-0600 (Central Standard Time),30.3761311,-88.8449496,980586.9372980377,318619.9970915465
Unidentified debris,Fri Jan 05 2024 12:55:12 GMT-0600 (Central Standard Time),30.3762136,-88.8452118,980504.2585394328,318650.0101784457
Unidentified debris,Fri Jan 05 2024 12:55:00 GMT-0600 (Central Standard Time),30.3762859,-88.8453196,980470.2677978877,318676.3086241574
Unidentified debris,Fri Jan 05 2024 12:54:44 GMT-0600 (Central Standard Time),30.3764573,-88.8455523,980396.8952343559,318738.6531161256
Unidentified debris,Fri Jan 05 2024 12:54:36 GMT-0600 (Central Standard Time),30.3764327,-88.845514,980408.9717188316,318729.70501462877
Unidentified debris,Fri Jan 05 2024 12:54:28 GMT-0600 (Central Standard Time),30.3764348,-88.8455109,980409.9493490324,318730.4686608617
Unidentified debris,Fri Jan 05 2024 12:53:11 GMT-0600 (Central Standard Time),30.3769329,-88.8469547,979954.6859846233,318911.6750385174
Unidentified debris,Fri Jan 05 2024 12:52:58 GMT-0600 (Central Standard Time),30.3769357,-88.8472325,979867.0856305242,318912.7040124671
Unidentified debris,Fri Jan 05 2024 12:52:24 GMT-0600 (Central Standard Time),30.3772805,-88.8478325,979677.8997845928,319038.1284282439
Building materials,Fri Jan 05 2024 12:52:08 GMT-0600 (Central Standard Time),30.3772826,-88.8478041,979686.8554069906,319038.89103474567
Unidentified debris,Fri Jan 05 2024 12:50:42 GMT-0600 (Central Standard Time),30.3776662,-88.8491035,979277.1280378567,319178.4576460669
Unidentified debris,Fri Jan 05 2024 12:49:54 GMT-0600 (Central Standard Time),30.3784109,-88.8513294,978575.2687817792,319449.4030703781
Unidentified debris,Fri Jan 05 2024 12:49:20 GMT-0600 (Central Standard Time),30.3784311,-88.851578,978496.878490151,319456.76217052544
Unidentified debris,Fri Jan 05 2024 12:48:58 GMT-0600 (Central Standard Time),30.3783062,-88.8510909,978650.4694374992,319411.31273393444
Building materials,Fri Jan 05 2024 12:45:14 GMT-0600 (Central Standard Time),30.3658161,-88.8260244,986555.0341756607,314868.41312136984
Unidentified debris,Fri Jan 05 2024 12:43:22 GMT-0600 (Central Standard Time),30.3663832,-88.8228973,987541.2155063843,315074.73921871895
Unidentified debris,Fri Jan 05 2024 12:41:19 GMT-0600 (Central Standard Time),30.3658735,-88.8200004,988454.8336932592,314889.4619551765
Unidentified debris,Fri Jan 05 2024 12:41:00 GMT-0600 (Central Standard Time),30.3660678,-88.8204404,988316.0619788277,314960.11096851993
Unidentified debris,Fri Jan 05 2024 11:59:49 GMT-0600 (Central Standard Time),30.3660825,-88.8208292,988193.445001476,314965.4434813171
Unidentified debris,Fri Jan 05 2024 11:59:37 GMT-0600 (Central Standard Time),30.3661378,-88.8209301,988161.6218343637,314985.5520709065
Unidentified debris,Fri Jan 05 2024 11:59:27 GMT-0600 (Central Standard Time),30.3662081,-88.8210966,988109.1097787748,315011.1138073267
Unidentified debris,Fri Jan 05 2024 11:59:17 GMT-0600 (Central Standard Time),30.3662192,-88.8210997,988108.1316931911,315015.15066667984
Unidentified debris,Fri Jan 05 2024 11:59:10 GMT-0600 (Central Standard Time),30.3662123,-88.8210875,988111.9794890743,315012.64161751274
Unidentified debris,Fri Jan 05 2024 11:59:00 GMT-0600 (Central Standard Time),30.3661949,-88.8210268,988131.1231900248,315006.3154757367
Unidentified debris,Fri Jan 05 2024 11:58:51 GMT-0600 (Central Standard Time),30.3662788,-88.8211351,988096.9652311056,315036.82541915216
Unidentified debris,Fri Jan 05 2024 11:58:34 GMT-0600 (Central Standard Time),30.3665369,-88.8214323,988003.227205542,315130.68398324057
Unidentified debris,Fri Jan 05 2024 11:58:22 GMT-0600 (Central Standard Time),30.3666092,-88.8215262,987973.6112362677,315156.9757127995
Unidentified debris,Fri Jan 05 2024 11:58:09 GMT-0600 (Central Standard Time),30.3667463,-88.821872,987864.5513761676,315206.8264935067
Unidentified debris,Fri Jan 05 2024 11:57:41 GMT-0600 (Central Standard Time),30.367093,-88.8222333,987750.5961389521,315332.9066730486
Unidentified debris,Fri Jan 05 2024 11:57:28 GMT-0600 (Central Standard Time),30.3671245,-88.8222764,987737.002657196,315344.3615976883
Unidentified debris,Fri Jan 05 2024 11:57:11 GMT-0600 (Central Standard Time),30.3672303,-88.8223455,987715.2069996464,315382.8379421188
Unidentified debris,Fri Jan 05 2024 11:57:03 GMT-0600 (Central Standard Time),30.3671922,-88.8222534,987744.253713555,315368.98415852775
Unidentified debris,Fri Jan 05 2024 11:56:35 GMT-0600 (Central Standard Time),30.3672761,-88.8228167,987566.6042240858,315399.480873151
Unidentified debris,Fri Jan 05 2024 11:56:21 GMT-0600 (Central Standard Time),30.3673,-88.8231054,987475.556845736,315408.1647458042
Unidentified debris,Fri Jan 05 2024 11:55:42 GMT-0600 (Central Standard Time),30.3677057,-88.8236964,987289.1621592733,315555.6976887044
Unidentified debris,Fri Jan 05 2024 11:55:29 GMT-0600 (Central Standard Time),30.3678176,-88.82379,987259.6404645138,315596.3921708153
Unidentified debris,Fri Jan 05 2024 11:55:13 GMT-0600 (Central Standard Time),30.3679679,-88.8239846,987198.265780436,315651.0497564102
Unidentified debris,Fri Jan 05 2024 11:54:33 GMT-0600 (Central Standard Time),30.3685537,-88.8250154,986873.1716257449,315864.0743979891
Unidentified debris,Fri Jan 05 2024 11:54:14 GMT-0600 (Central Standard Time),30.3687154,-88.8248441,986927.1889688984,315922.8871840657
Unidentified debris,Fri Jan 05 2024 11:53:52 GMT-0600 (Central Standard Time),30.3690345,-88.8250008,986877.7630745735,316038.9372116033
Unidentified debris,Fri Jan 05 2024 11:53:40 GMT-0600 (Central Standard Time),30.3690437,-88.8250753,986854.2683733307,316042.28144621744
Unidentified debris,Fri Jan 05 2024 11:52:40 GMT-0600 (Central Standard Time),30.3703652,-88.826458,986418.1884337225,316522.8696224398
Unidentified debris,Fri Jan 05 2024 11:47:43 GMT-0600 (Central Standard Time),30.3725992,-88.8295427,985445.3777493559,317335.30913782754
Unidentified debris,Fri Jan 05 2024 11:47:31 GMT-0600 (Central Standard Time),30.3725987,-88.8295381,985446.8283673021,317335.1273409388
Unidentified debris,Fri Jan 05 2024 11:47:22 GMT-0600 (Central Standard Time),30.3726015,-88.8295475,985443.8640394744,317336.14557625545
Unidentified debris,Fri Jan 05 2024 11:47:04 GMT-0600 (Central Standard Time),30.3726186,-88.8295334,985448.3102715084,317342.36483919446
Unidentified debris,Fri Jan 05 2024 11:46:45 GMT-0600 (Central Standard Time),30.3728004,-88.8297846,985369.0921952242,317408.4812742533
Unidentified debris,Fri Jan 05 2024 11:46:35 GMT-0600 (Central Standard Time),30.372921,-88.8299368,985321.0946474532,317452.3409256371
Unidentified debris,Fri Jan 05 2024 11:46:13 GMT-0600 (Central Standard Time),30.3730593,-88.8302161,985233.016184649,317502.636846293
Unidentified debris,Fri Jan 05 2024 11:45:56 GMT-0600 (Central Standard Time),30.3730769,-88.8303195,985200.4089354138,317509.0369241724
Unidentified debris,Fri Jan 05 2024 11:45:50 GMT-0600 (Central Standard Time),30.3730752,-88.8303391,985194.2281138966,317508.4184857744
Unidentified debris,Fri Jan 05 2024 11:45:41 GMT-0600 (Central Standard Time),30.3730768,-88.8303381,985194.543447392,317509.0003995644
Unidentified debris,Fri Jan 05 2024 11:45:35 GMT-0600 (Central Standard Time),30.3730788,-88.8303475,985191.5791488449,317509.7277031476
Unidentified debris,Fri Jan 05 2024 11:45:28 GMT-0600 (Central Standard Time),30.3730924,-88.8303996,985175.1493449828,317514.673470388
Building materials,Fri Jan 05 2024 11:44:58 GMT-0600 (Central Standard Time),30.3730081,-88.8309889,984989.3149195956,317484.0099988209
Unidentified debris,Fri Jan 05 2024 11:44:51 GMT-0600 (Central Standard Time),30.3730084,-88.8309776,984992.8783620476,317484.11917999963
Unidentified debris,Fri Jan 05 2024 11:44:28 GMT-0600 (Central Standard Time),30.3728596,-88.8315391,984815.8107050769,317429.9987314863
Unidentified debris,Fri Jan 05 2024 11:44:10 GMT-0600 (Central Standard Time),30.3728251,-88.8316502,984780.7755545268,317417.4508579995
Unidentified debris,Fri Jan 05 2024 11:43:59 GMT-0600 (Central Standard Time),30.3727499,-88.8316737,984773.3652376579,317390.1011935234
Unidentified debris,Fri Jan 05 2024 11:41:45 GMT-0600 (Central Standard Time),30.3707037,-88.8299504,985316.8299697106,316645.9290997073
Unidentified debris,Fri Jan 05 2024 11:40:37 GMT-0600 (Central Standard Time),30.3720838,-88.8319261,984693.7739264445,317147.8456262254
Unidentified debris,Fri Jan 05 2024 11:38:43 GMT-0600 (Central Standard Time),30.3668072,-88.8292406,985540.72118074,315228.81579096004
Unidentified debris,Fri Jan 05 2024 11:37:57 GMT-0600 (Central Standard Time),30.3652336,-88.8278837,985968.6728824865,314656.53040780814
Unidentified debris,Fri Jan 05 2024 11:36:36 GMT-0600 (Central Standard Time),30.3649863,-88.8267352,986330.8852042912,314566.60900584573
Unidentified debris,Fri Jan 05 2024 11:36:24 GMT-0600 (Central Standard Time),30.3649109,-88.8265882,986377.2469369022,314539.1894741851
Unidentified debris,Fri Jan 05 2024 11:36:16 GMT-0600 (Central Standard Time),30.364838,-88.8265981,986374.1262991296,314512.67625445133
Unidentified debris,Fri Jan 05 2024 11:35:28 GMT-0600 (Central Standard Time),30.3647497,-88.8263138,986463.7894887802,314480.56782817637
Unidentified debris,Fri Jan 05 2024 11:30:13 GMT-0600 (Central Standard Time),30.3646603,-88.8262494,986484.1017091289,314448.05516605324
Unidentified debris,Fri Jan 05 2024 11:29:55 GMT-0600 (Central Standard Time),30.3646637,-88.8262472,986484.7954587569,314449.29175692744
Unidentified debris,Fri Jan 05 2024 11:29:43 GMT-0600 (Central Standard Time),30.3646678,-88.8262524,986483.1554110773,314450.78278524947
Unidentified debris,Fri Jan 05 2024 11:29:25 GMT-0600 (Central Standard Time),30.3646519,-88.8262419,986486.4672193698,314445.0003142545
Unidentified debris,Fri Jan 05 2024 11:28:28 GMT-0600 (Central Standard Time),30.3645741,-88.8262176,986494.1326302829,314416.7056783818
Unidentified debris,Fri Jan 05 2024 11:28:15 GMT-0600 (Central Standard Time),30.3645602,-88.8262077,986497.2551720575,314411.6505774579
Unidentified debris,Fri Jan 05 2024 11:27:50 GMT-0600 (Central Standard Time),30.3645563,-88.8261451,986516.9978122561,314410.23343136406
Building materials,Fri Jan 05 2024 11:27:22 GMT-0600 (Central Standard Time),30.3645514,-88.8261733,986508.1043155827,314408.45078531146
Unidentified debris,Fri Jan 05 2024 11:27:11 GMT-0600 (Central Standard Time),30.364496,-88.8260489,986547.3384135304,314388.30483513285
Unidentified debris,Fri Jan 05 2024 11:26:56 GMT-0600 (Central Standard Time),30.3644351,-88.8256858,986661.8530817336,314366.163630807
Unidentified debris,Fri Jan 05 2024 11:26:44 GMT-0600 (Central Standard Time),30.3644041,-88.8255965,986690.0169820194,314354.89113881387
Unidentified debris,Fri Jan 05 2024 11:26:37 GMT-0600 (Central Standard Time),30.3644244,-88.8256273,986680.3028776189,314362.2733927848
Unidentified debris,Fri Jan 05 2024 11:26:32 GMT-0600 (Central Standard Time),30.3644255,-88.8255933,986691.0256559938,314362.6741828799
Unidentified debris,Fri Jan 05 2024 11:26:24 GMT-0600 (Central Standard Time),30.3644158,-88.8255735,986697.2703548702,314359.1468126836
Unidentified debris,Fri Jan 05 2024 11:26:17 GMT-0600 (Central Standard Time),30.3644168,-88.8255722,986697.6803196358,314359.51053118735
Unidentified debris,Fri Jan 05 2024 11:26:10 GMT-0600 (Central Standard Time),30.3644315,-88.8255172,986715.0256673978,314364.8579724201
Unidentified debris,Fri Jan 05 2024 11:24:29 GMT-0600 (Central Standard Time),30.3644248,-88.8255105,986717.1388589,314362.4213923152
Unidentified debris,Fri Jan 05 2024 11:24:15 GMT-0600 (Central Standard Time),30.3643733,-88.8254193,986745.9025159488,314343.6933319778
Unidentified debris,Fri Jan 05 2024 11:24:08 GMT-0600 (Central Standard Time),30.364381,-88.8254055,986750.2545199391,314346.4940524114
Unidentified debris,Fri Jan 05 2024 11:23:59 GMT-0600 (Central Standard Time),30.3643774,-88.8253815,986757.8236544507,314345.1852970804
Unidentified debris,Fri Jan 05 2024 11:23:52 GMT-0600 (Central Standard Time),30.3644426,-88.825338,986771.5408720858,314368.898878099
Unidentified debris,Fri Jan 05 2024 11:23:45 GMT-0600 (Central Standard Time),30.3643964,-88.8252733,986791.9469316254,314352.09782546444
Unidentified debris,Fri Jan 05 2024 11:23:36 GMT-0600 (Central Standard Time),30.3643899,-88.8253291,986774.3490771474,314349.73259061825
Unidentified debris,Fri Jan 05 2024 11:23:26 GMT-0600 (Central Standard Time),30.364394,-88.8253396,986771.0375161213,314351.223487672
Unidentified debris,Fri Jan 05 2024 11:23:17 GMT-0600 (Central Standard Time),30.3644303,-88.8253007,986783.3047355366,314364.4263175461
Unidentified debris,Fri Jan 05 2024 11:23:08 GMT-0600 (Central Standard Time),30.3644307,-88.8253358,986772.2350059364,314364.571010932
Unidentified debris,Fri Jan 05 2024 11:22:51 GMT-0600 (Central Standard Time),30.3645992,-88.825287,986787.6210345043,314425.85393832944
Tires,Fri Jan 05 2024 11:20:16 GMT-0600 (Central Standard Time),30.3637223,-88.823273,987422.8167614831,314106.98454669147
Unidentified debris,Fri Jan 05 2024 11:18:21 GMT-0600 (Central Standard Time),30.373427,-88.8364411,983269.9727861312,317636.36591513833
Unidentified debris,Fri Jan 05 2024 11:18:16 GMT-0600 (Central Standard Time),30.3734307,-88.836439,983270.6350532812,317637.7115534139
Unidentified debris,Fri Jan 05 2024 11:18:07 GMT-0600 (Central Standard Time),30.3734411,-88.8364458,983268.4907925775,317641.4939979216
Unidentified debris,Fri Jan 05 2024 11:18:00 GMT-0600 (Central Standard Time),30.3734728,-88.8365151,983246.6375206189,317653.02360736753
Unidentified debris,Fri Jan 05 2024 11:17:53 GMT-0600 (Central Standard Time),30.3735026,-88.8364385,983270.7934437216,317663.8609270534
Unidentified debris,Fri Jan 05 2024 11:17:45 GMT-0600 (Central Standard Time),30.3735314,-88.8364249,983275.0824555422,317674.3351086868
Unidentified debris,Fri Jan 05 2024 11:17:38 GMT-0600 (Central Standard Time),30.3735282,-88.8364197,983276.7222303825,317673.1712529961
Unidentified debris,Fri Jan 05 2024 11:17:28 GMT-0600 (Central Standard Time),30.3735685,-88.8364296,983273.6006913938,317687.8280828777
Unidentified debris,Fri Jan 05 2024 11:17:18 GMT-0600 (Central Standard Time),30.3736072,-88.8363092,983311.5688750028,317701.90190489125
Unidentified debris,Fri Jan 05 2024 11:16:07 GMT-0600 (Central Standard Time),30.3736365,-88.8363191,983308.4472188271,317712.55813155544
Unidentified debris,Fri Jan 05 2024 11:15:59 GMT-0600 (Central Standard Time),30.3736436,-88.8362727,983323.0793900354,317715.1399546872
Unidentified debris,Fri Jan 05 2024 11:15:47 GMT-0600 (Central Standard Time),30.3736796,-88.8363137,983310.1505053048,317728.23316632194
Unidentified debris,Fri Jan 05 2024 11:15:41 GMT-0600 (Central Standard Time),30.3736812,-88.8363067,983312.3579491276,317728.81501384237
Unidentified debris,Fri Jan 05 2024 11:15:26 GMT-0600 (Central Standard Time),30.373688,-88.8362904,983317.4981686294,317731.287977748
Unidentified debris,Fri Jan 05 2024 11:15:16 GMT-0600 (Central Standard Time),30.3736895,-88.8362928,983316.7413502971,317731.8335339222
Unidentified debris,Fri Jan 05 2024 11:15:08 GMT-0600 (Central Standard Time),30.3736923,-88.8362951,983316.016079035,317732.85188751115
Unidentified debris,Fri Jan 05 2024 11:15:01 GMT-0600 (Central Standard Time),30.373687,-88.8362732,983322.9221260208,317730.9241456696
Unidentified debris,Fri Jan 05 2024 11:14:53 GMT-0600 (Central Standard Time),30.373698,-88.836277,983321.7239116853,317734.9247771627
Unidentified debris,Fri Jan 05 2024 11:14:45 GMT-0600 (Central Standard Time),30.3737184,-88.8362792,983321.0303414344,317742.3440904631
Unidentified debris,Fri Jan 05 2024 11:14:37 GMT-0600 (Central Standard Time),30.3737188,-88.8362842,983319.4536111736,317742.48960786796
Unidentified debris,Fri Jan 05 2024 11:14:29 GMT-0600 (Central Standard Time),30.3737638,-88.8363105,983311.160420073,317758.855917401
Unidentified debris,Fri Jan 05 2024 11:13:51 GMT-0600 (Central Standard Time),30.3740737,-88.8372703,983008.4946065961,317871.5729789487
Unidentified debris,Fri Jan 05 2024 11:13:39 GMT-0600 (Central Standard Time),30.37401,-88.8372907,983002.0607458147,317848.4060886618
Unidentified debris,Fri Jan 05 2024 11:13:26 GMT-0600 (Central Standard Time),30.3739534,-88.8372274,983022.0214323046,317827.8204887601
Unidentified debris,Fri Jan 05 2024 11:13:16 GMT-0600 (Central Standard Time),30.373946,-88.8372709,983008.3037853099,317825.12964971794
Unidentified debris,Fri Jan 05 2024 11:13:02 GMT-0600 (Central Standard Time),30.3739677,-88.8375169,982930.728940841,317833.02452342305
Unidentified debris,Fri Jan 05 2024 11:11:23 GMT-0600 (Central Standard Time),30.3740568,-88.8372326,983020.3829268793,317865.426190564
Unidentified debris,Fri Jan 05 2024 11:11:10 GMT-0600 (Central Standard Time),30.3741148,-88.8373891,982971.0320759233,317886.5219989345
Unidentified debris,Fri Jan 05 2024 11:11:02 GMT-0600 (Central Standard Time),30.3741689,-88.8374268,982959.1442598994,317906.19810786296
Unidentified debris,Fri Jan 05 2024 11:10:48 GMT-0600 (Central Standard Time),30.3741637,-88.8375811,982910.4863991447,317904.3087057317
Unidentified debris,Fri Jan 05 2024 11:10:41 GMT-0600 (Central Standard Time),30.3741669,-88.8376731,982881.4746685724,317905.47361618245
Unidentified debris,Fri Jan 05 2024 11:10:35 GMT-0600 (Central Standard Time),30.3741543,-88.8377058,982871.1626980893,317900.89150638256
Unidentified debris,Fri Jan 05 2024 11:10:15 GMT-0600 (Central Standard Time),30.374047,-88.8379998,982778.4495398006,317861.87116343825
Unidentified debris,Fri Jan 05 2024 11:10:05 GMT-0600 (Central Standard Time),30.3740377,-88.8379329,982799.546033624,317858.487974897
Unidentified debris,Fri Jan 05 2024 11:09:33 GMT-0600 (Central Standard Time),30.3741047,-88.8382744,982691.8565100834,317882.8598032026
Unidentified debris,Fri Jan 05 2024 11:09:22 GMT-0600 (Central Standard Time),30.3740756,-88.8382463,982700.7172617728,317872.2760107849
Unidentified debris,Fri Jan 05 2024 11:09:13 GMT-0600 (Central Standard Time),30.3740953,-88.8381708,982724.5261653404,317879.43969846476
Unidentified debris,Fri Jan 05 2024 11:08:57 GMT-0600 (Central Standard Time),30.3741118,-88.8384015,982651.7762034382,317885.4437792868
Unidentified debris,Fri Jan 05 2024 11:08:45 GMT-0600 (Central Standard Time),30.3741066,-88.8383629,982663.9484576747,317883.5520438919
Unidentified debris,Fri Jan 05 2024 11:08:39 GMT-0600 (Central Standard Time),30.3741096,-88.838367,982662.6555893287,317884.64317420556
Unidentified debris,Fri Jan 05 2024 11:08:33 GMT-0600 (Central Standard Time),30.3741265,-88.8384605,982633.1710579724,317890.7908735274
Unidentified debris,Fri Jan 05 2024 11:08:17 GMT-0600 (Central Standard Time),30.3741413,-88.8386922,982560.1057598129,317896.1768806441
Unidentified debris,Fri Jan 05 2024 11:08:10 GMT-0600 (Central Standard Time),30.3741327,-88.8386248,982581.3598973576,317893.04813945695
Unidentified debris,Fri Jan 05 2024 11:08:04 GMT-0600 (Central Standard Time),30.3741352,-88.8386211,982582.5267180724,317893.9573124131
Unidentified debris,Fri Jan 05 2024 11:07:58 GMT-0600 (Central Standard Time),30.3741414,-88.8386084,982586.5317105586,317896.2120097541
Unidentified debris,Fri Jan 05 2024 11:06:54 GMT-0600 (Central Standard Time),30.3732734,-88.8387763,982533.5700451735,317580.53077337943
Unidentified debris,Fri Jan 05 2024 11:06:07 GMT-0600 (Central Standard Time),30.3722534,-88.8386545,982571.9620409309,317209.5642386392
Unidentified debris,Fri Jan 05 2024 11:05:55 GMT-0600 (Central Standard Time),30.3720125,-88.838684,982562.655034397,317121.95154912164
Unidentified debris,Fri Jan 05 2024 11:05:42 GMT-0600 (Central Standard Time),30.3720136,-88.8387245,982549.8832858251,317122.35221439064
Unidentified debris,Fri Jan 05 2024 11:04:39 GMT-0600 (Central Standard Time),30.3745592,-88.841622,981636.2177647237,318048.21898003476
Unidentified debris,Fri Jan 05 2024 11:04:26 GMT-0600 (Central Standard Time),30.3744832,-88.8416076,981640.7567015794,318020.5781327908
Unidentified debris,Fri Jan 05 2024 10:58:56 GMT-0600 (Central Standard Time),30.3715987,-88.8444331,980749.6484569238,316971.5878734406
Unidentified debris,Fri Jan 05 2024 10:36:31 GMT-0600 (Central Standard Time),30.3699216,-88.8407439,981913.0111309642,316361.5470458347
Unidentified debris,Fri Jan 05 2024 10:25:55 GMT-0600 (Central Standard Time),30.3757952,-88.8442759,980799.3694313373,318497.8121115296
Unidentified debris,Fri Jan 05 2024 10:25:45 GMT-0600 (Central Standard Time),30.3758127,-88.8442757,980799.433114013,318504.17669907026
Unidentified debris,Fri Jan 05 2024 10:25:39 GMT-0600 (Central Standard Time),30.3758003,-88.8442557,980805.7394811156,318499.66632135725
Unidentified debris,Fri Jan 05 2024 10:25:31 GMT-0600 (Central Standard Time),30.3758026,-88.8442546,980806.086435891,318500.5027773672
Unidentified debris,Fri Jan 05 2024 10:25:17 GMT-0600 (Central Standard Time),30.3758927,-88.8444613,980740.9088504872,318533.2776845204
Unidentified debris,Fri Jan 05 2024 10:25:09 GMT-0600 (Central Standard Time),30.3759326,-88.8444837,980733.8466662285,318547.78965266707
Unidentified debris,Fri Jan 05 2024 10:24:59 GMT-0600 (Central Standard Time),30.375943,-88.8445588,980710.1650289722,318551.5743781871
Unidentified debris,Fri Jan 05 2024 10:24:44 GMT-0600 (Central Standard Time),30.3759423,-88.8444893,980732.0811112103,318551.3176298853
Unidentified debris,Fri Jan 05 2024 10:24:38 GMT-0600 (Central Standard Time),30.3759426,-88.8445615,980709.313597436,318551.4289861171
Unidentified debris,Fri Jan 05 2024 10:24:27 GMT-0600 (Central Standard Time),30.3759655,-88.8446184,980691.3715994451,318559.7592942502
Unidentified debris,Fri Jan 05 2024 10:24:15 GMT-0600 (Central Standard Time),30.3760618,-88.844823,980626.8566685196,318594.78922907694
Unidentified debris,Fri Jan 05 2024 10:24:07 GMT-0600 (Central Standard Time),30.3760668,-88.8448264,980625.7846993819,318596.6077932082
Unidentified debris,Fri Jan 05 2024 10:23:59 GMT-0600 (Central Standard Time),30.3760693,-88.8448346,980623.1990096085,318597.517283287
Unidentified debris,Fri Jan 05 2024 10:23:46 GMT-0600 (Central Standard Time),30.3761162,-88.844952,980586.1799285917,318614.5781720095
Unidentified debris,Fri Jan 05 2024 10:23:35 GMT-0600 (Central Standard Time),30.3761656,-88.845105,980537.9349101485,318632.54949148267
Unidentified debris,Fri Jan 05 2024 10:23:19 GMT-0600 (Central Standard Time),30.3763463,-88.8453809,980450.9398790586,318698.2776163454
Unidentified debris,Fri Jan 05 2024 10:23:08 GMT-0600 (Central Standard Time),30.3764375,-88.8455067,980411.2738745305,318731.45048451546
Unidentified debris,Fri Jan 05 2024 10:22:57 GMT-0600 (Central Standard Time),30.3764802,-88.8455749,980389.7694948524,318746.98241163016
Unidentified debris,Fri Jan 05 2024 10:22:45 GMT-0600 (Central Standard Time),30.3765103,-88.8456047,980380.3736095708,318757.93053036334
Unidentified debris,Fri Jan 05 2024 10:22:36 GMT-0600 (Central Standard Time),30.376509,-88.8457001,980350.2903267766,318757.46100273717
Unidentified debris,Fri Jan 05 2024 10:22:29 GMT-0600 (Central Standard Time),30.3765116,-88.8457187,980344.4251459911,318758.40724026615
Unidentified debris,Fri Jan 05 2024 10:20:51 GMT-0600 (Central Standard Time),30.3764983,-88.8458626,980299.0474946235,318753.57513758854
Unidentified debris,Fri Jan 05 2024 10:19:23 GMT-0600 (Central Standard Time),30.3765499,-88.8459812,980261.6505155049,318772.34575382335
Unidentified debris,Fri Jan 05 2024 10:18:52 GMT-0600 (Central Standard Time),30.3767618,-88.8466181,980060.8209534694,318849.43488434167
Unidentified debris,Fri Jan 05 2024 10:18:00 GMT-0600 (Central Standard Time),30.3767688,-88.8466201,980060.1905779208,318851.9807961321
Unidentified debris,Fri Jan 05 2024 10:17:45 GMT-0600 (Central Standard Time),30.3768234,-88.8466895,980038.3085292547,318871.8409043746
Unidentified debris,Fri Jan 05 2024 10:17:37 GMT-0600 (Central Standard Time),30.3768971,-88.8467987,980003.8769308565,318898.64901603933
Unidentified debris,Fri Jan 05 2024 10:17:32 GMT-0600 (Central Standard Time),30.3768903,-88.8467681,980013.5259379403,318896.1747709235
